Short Name	ThB	Energy	sc4	sc5	dM1	sc6	sc7	dM2	sc8	sc9	dM3	sc10	sc11	dM4	sc12	sc13	dM5	sc14	sc15	dM6	sc16	sc17	dM7	sc18	sc19	dM8	sc20	sc21	dM9	sc22	sc23	dM10	sc24	sc25	dM11	sc26	sc27	dM12	sc28	sc29	dP1	sc30	sc31	dP2	sc32	sc33	dP3	sc34	sc35	dP4	sc36	sc37	dP5	sc38	sc39	dP6	sc40	sc41	dP7	sc42	sc43	dP8	sc44	sc45	dP9	sc46	sc47	dP10	sc48	sc49	dP11	sc50	sc51	dP12	sc52	sc53	dP13	sc54	sc55	dP14	sc56	sc57	dP15	sc58	sc59	dP16	sc60	sc61	dP17	sc62	sc63	dP18	sc64	sc65	dP19	sc66	sc67	dP20	sc68	sc69	dP21	sc70	sc71	dP22	sc72	sc73	dP23	sc74	sc75	dP24	sc76	sc77	dM13	sc78	sc79	dM14	sc80	sc81	dM15	sc82	sc83	dM16	sc84	sc85	dM17	sc86	sc87	dM18	sc88	sc89	dM19	sc90	sc91	dM20	sc92	sc93	dM21	sc94	sc95	dM22	sc96	sc97	dM23	sc98	sc99	dM24	n0	xanes	xmcdp	xmcdm	n1	xmcd	xncd	n2	xanesn	xmcdnx	xncdnx	n3	xasm1	xasp1	xasp2	xasm2	xmchid1	xmchid2	xmchid	xmchidnx	derivxanesn	n4	xanesp	xanesm	xanespn	xanesmn	xanespmn	xmcdpmn
1	464000	8966,567973	0,1358998782	0,1359021116	-2,23340000002348E-6	0,1356908162	0,1357214469	-3,06307000000339E-5	0,1356102899	0,1355259169	8,43730000000265E-5	0,1354400662	0,1353451318	9,49343999999686E-5	0,1353859645	0,1352650146	1,209499E-4	0,1351844711	0,1351425391	4,19319999999945E-5	0,1351280886	0,1350823486	4,57399999999886E-5	0,1350756447	0,134883143	1,92501699999986E-4	0,1350430885	0,134852898	1,90190500000048E-4	0,1348352587	0,134682582	1,52676700000021E-4	0,1346459091	0,1346168457	2,90634000000012E-5	0,1345585457	0,1346447373	-8,61916000000074E-5	0,1358215139	0,1350600264	7,61487499999963E-4	0,1346070648	0,1342824742	3,24590600000008E-4	0,1345424636	0,134251511	2,90952600000033E-4	0,1342263573	0,1342071797	1,91776000000032E-5	0,134100331	0,1341014498	-1,11880000000508E-6	0,1340090304	0,1339815956	2,74348000000313E-5	0,1338124137	0,1338213976	-8,98389999998139E-6	0,1337439557	0,1336513909	9,25648000000279E-5	0,1335516191	0,1335292197	2,23993999999839E-5	0,133419863	0,133386162	3,37010000000249E-5	0,1333208383	0,1332420086	7,88296999999771E-5	0,1332246305	0,1331267297	9,79008000000503E-5	0,1330614341	0,1329586197	1,0281440000004E-4	0,1329658362	0,1328233498	1,42486400000003E-4	0,132753853	0,1327215157	3,23373000000182E-5	0,1326577678	0,1327030044	-4,52366000000259E-5	0,1325239609	0,1324497556	7,42052999999632E-5	0,1324043904	0,1323708718	3,35186000000598E-5	0,1322847316	0,1322911051	-6,37350000001757E-6	0,1321962313	0,1319122309	2,84000399999984E-4	0,1319272447	0,1318811206	4,61241000000445E-5	0,1319577491	0,1317971541	1,60594999999986E-4	0,131951367	0,1318534517	9,7915300000001E-5	0,1317634101	0,1317283799	3,50302000000358E-5	0,1323989478	0,1318827315	5,16216300000011E-4	0,1317224536	0,1317192107	3,24289999997784E-6	0,131713824	0,1317018887	1,19352999999878E-5	0,1316658221	0,1316201108	4,57113000000009E-5	0,1315745715	0,1315916838	-1,71123000000384E-5	0,1314828466	0,1314623277	2,05188999999883E-5	0,1315367923	0,1314447652	9,20271000000028E-5	0,1313313447	0,1312808797	5,04650000000273E-5	0,1313619021	0,1312385678	1,233343E-4	0,1311565094	0,1311608607	-4,35130000001061E-6	0,1311561031	0,1311351211	2,09820000000027E-5	0,1310869786	0,1310977048	-1,0726200000033E-5		0,133235900491667	5,03922411764844E-5	4,05541470588159E-5		4,91904705883424E-6	4,54731941176502E-5		-5,1813216968026E-4	3,04138208419747E-6	2,81154777025921E-5		0,1350683568625	0,133558632485714	0,132403758505	0,131397816805	-0,00150972437678573	0,00100594170000001	-2,51891338392859E-4	-1,55741100784289E-4	4,64082142359123E-5		0,133238360015196	0,133233440968137	-5,21129844786614E-4	-5,15134183503169E-4	-5,18132014144891E-4	-5,99566128344506E-6
2	463990	8966,845259	0,1364239376	0,1362932999	1,30637699999991E-4	0,1361939896	0,1362282152	-3,4225599999993E-5	0,1360610559	0,1359133265	1,47729399999963E-4	0,1359110554	0,1358110114	1,00044000000021E-4	0,1357593433	0,1357105894	4,87539000000037E-5	0,1356334165	0,1355530087	8,04078000000152E-5	0,1355334893	0,1354708742	6,26151000000519E-5	0,1354404038	0,1354466348	-6,23099999999543E-6	0,1353863611	0,1353739037	1,24574000000266E-5	0,1352256269	0,1351459869	7,96399999999642E-5	0,1351272261	0,1351088443	1,83817999999947E-5	0,1350137578	0,1349267974	8,69604000000024E-5	0,1362153573	0,1354394987	7,75858599999985E-4	0,135043445	0,1346650019	3,78443100000042E-4	0,1349421873	0,1347593891	1,82798200000001E-4	0,1347185824	0,1345855592	1,33023200000054E-4	0,1344882334	0,1345381087	-4,98752999999741E-5	0,1344588141	0,1344087412	5,00729000000033E-5	0,1342655644	0,1343085354	-4,29710000000028E-5	0,1342456393	0,1341303068	1,15332500000009E-4	0,134096319	0,1339820345	1,14284499999978E-4	0,1338205196	0,1337135461	1,06973499999941E-4	0,1337869618	0,1336914645	9,5497299999997E-5	0,1336971404	0,1336337672	6,33732000000498E-5	0,1334964415	0,1334328727	6,35688000000523E-5	0,1333333333	0,1332716645	6,16688000000254E-5	0,1333486191	0,1332160347	1,32584399999969E-4	0,1332006465	0,1330352488	1,65397699999986E-4	0,1329718241	0,1329753766	-3,55250000000362E-6	0,1329273557	0,1328437437	8,36120000000107E-5	0,1327458521	0,1326846961	6,11560000000344E-5	0,1327647408	0,1324154192	3,49321600000008E-4	0,1324710317	0,1324462109	2,48207999999917E-5	0,132487736	0,1323621751	1,25560900000016E-4	0,1323750426	0,1323164313	5,86112999999555E-5	0,132347708	0,1321690932	1,78614800000004E-4	0,1329076012	0,1323557264	5,51874800000018E-4	0,1322705451	0,1321381894	1,32355699999975E-4	0,1322317003	0,1321025884	1,29111900000006E-4	0,1320606467	0,1320530901	7,55659999998604E-6	0,1320149368	0,1319551893	5,97475000000125E-5	0,1320349114	0,1319443578	9,05535999999596E-5	0,1319125063	0,1318447233	6,77830000000157E-5	0,1318122956	0,1318390104	-2,67147999999939E-5	0,1318046311	0,1317311813	7,34497999999861E-5	0,1316809603	0,1315950602	8,59000999999804E-5	0,1316514766	0,1316558297	-4,353099999993E-6	0,1315387232	0,1315012598	3,74633999999652E-5		0,133693784498958	7,81791176470589E-5	6,60058882352922E-5		6,08661470588334E-6	7,20925029411756E-5		-2,3502851164217E-4	3,76327380048963E-6	4,45738461591801E-5		0,135494088125	0,134017096735714	0,132880461355	0,131863003815	-0,00147699138928573	0,00101745754000002	-2,29766924642855E-4	-1,4206186681929E-4	4,93910625775218E-5		0,133696827806311	0,133690741191605	-2,37678152120922E-4	-2,32378612641694E-4	-2,35028382381308E-4	-5,29953947922844E-6
3	463980	8967,052575	0,1368578631	0,1366995591	1,58303999999998E-4	0,1365076831	0,1365458572	-3,81740999999824E-5	0,1364531913	0,1363097582	1,43433100000034E-4	0,1362302478	0,1361576603	7,25875000000542E-5	0,1361224287	0,1361491062	-2,66775000000163E-5	0,1359698749	0,136002099	-3,22241000000056E-5	0,1359566091	0,1357871607	1,69448399999994E-4	0,1359072908	0,1358452742	6,20166000000477E-5	0,1357294435	0,1358110371	-8,15935999999851E-5	0,1355523143	0,1354998403	5,2473999999969E-5	0,1354260585	0,1354800177	-5,39591999999811E-5	0,1354111228	0,1353654584	4,56644000000062E-5	0,1365884399	0,1357473763	8,41063599999997E-4	0,1354555567	0,1352059791	2,49577599999995E-4	0,1353284598	0,1349972761	3,31183699999987E-4	0,1350568661	0,1350036523	5,32138000000071E-5	0,1349886735	0,1349111908	7,74826999999645E-5	0,1348215452	0,1347394147	8,21304999999439E-5	0,1346911884	0,1347019954	-1,08070000000016E-5	0,1345806589	0,1344231958	1,57463099999949E-4	0,1344970235	0,1342905864	2,06437100000012E-4	0,1343135098	0,134210806	1,02703799999992E-4	0,1341074155	0,1340718965	3,55190000000116E-5	0,1340527811	0,1339044644	1,48316699999984E-4	0,1339256759	0,1338285512	9,71247000000064E-5	0,1337971498	0,1337114483	8,57015000000072E-5	0,1337439654	0,1335289731	2,14992300000022E-4	0,1334699392	0,1334677404	2,19879999999173E-6	0,1333703685	0,1333019621	6,84063999999984E-5	0,1332690322	0,1331600091	1,09023100000022E-4	0,1332337583	0,1330476973	1,86060999999987E-4	0,1330778621	0,1327192044	3,58657699999959E-4	0,1328351259	0,1327691391	6,59867999999453E-5	0,1328194203	0,1327679226	5,14977000000139E-5	0,1327762265	0,1327052436	7,09828999999884E-5	0,1326126192	0,1325479744	6,46447999999578E-5	0,1332130622	0,1327715122	4,41550000000041E-4	0,1326342035	0,1326578061	-2,36025999999778E-5	0,132670074	0,1325212639	1,4881009999998E-4	0,1326022398	0,1324399625	1,62277299999986E-4	0,1325075594	0,132376198	1,31361400000002E-4	0,1323858675	0,1323686006	1,7266900000007E-5	0,1323660748	0,1322355969	1,30477900000009E-4	0,1323558762	0,1322261452	1,29730999999966E-4	0,1322254398	0,1320836325	1,41807300000019E-4	0,1321129145	0,1320440316	6,88828999999835E-5	0,1320003589	0,1319618612	3,84977000000009E-5	0,1320911677	0,13188751	2,03657699999998E-4		0,134080134129167	9,92285588235187E-5	7,14237529411769E-5		1,39024029411709E-5	8,53261558823478E-5		3,84638211225394E-6	8,59567284615324E-6	5,27560396780417E-5		0,1358670592625	0,134386177257143	0,133255129975	0,132285609115	-0,00148088200535715	9,69520860000017E-4	-2,55680572678565E-4	-1,58083934494058E-4	6,62762072327865E-5		0,134087085330637	0,134073182927696	3,60195084260875E-6	4,09083534908142E-6	3,84639309584508E-6	-4,88884506472673E-7
4	463970	8967,191231	0,1372433616	0,1371768173	6,65443000000543E-5	0,1369200482	0,136937916	-1,78678000000154E-5	0,1367400135	0,1367441801	-4,16660000002178E-6	0,1367409503	0,1366126165	1,28333800000019E-4	0,1366202218	0,1364785028	1,41718999999985E-4	0,1363794993	0,1363297326	4,9766700000009E-5	0,1363661626	0,1362542508	1,11911799999975E-4	0,1362771495	0,1362045236	7,26259000000395E-5	0,1361795523	0,1361990363	-1,94840000000418E-5	0,1359925095	0,135951963	4,0546500000016E-5	0,1357972428	0,1358476194	-5,03765999999573E-5	0,1357272507	0,135701892	2,53587000000055E-5	0,136931911	0,1362045461	7,27364899999999E-4	0,135864499	0,1354902268	3,74272199999998E-4	0,1357488892	0,1354496537	2,99235499999995E-4	0,1354730913	0,1354174594	5,56318999999639E-5	0,1353867132	0,1352485057	1,38207499999959E-4	0,13527464	0,135122368	1,52272000000009E-4	0,1351396236	0,1350193179	1,20305699999962E-4	0,1349692554	0,1348811159	8,81395000000562E-5	0,1348190707	0,1347759038	4,31669000000023E-5	0,1347231995	0,1346551666	6,80329000000424E-5	0,1345774594	0,1344571506	1,20308799999996E-4	0,1344703564	0,1343924301	7,79262999999752E-5	0,1342860937	0,1342023578	8,37358999999926E-5	0,1341326885	0,1340997414	3,29470999999859E-5	0,1340893342	0,133976099	1,13235200000006E-4	0,1339123799	0,1337840456	1,28334300000005E-4	0,1337485496	0,1336735107	7,50389000000462E-5	0,1337377832	0,1336228054	1,14977800000027E-4	0,1336266655	0,1335128813	1,13784199999967E-4	0,1335217045	0,1331641822	3,57522299999996E-4	0,1331854244	0,1331190156	6,64088000000007E-5	0,133141382	0,1330528614	8,85206000000305E-5	0,1331308205	0,1331069393	2,38811999999922E-5	0,1331106344	0,1329777262	1,32908200000031E-4	0,1336144905	0,1330278829	5,86607600000039E-4	0,1330469149	0,1329853318	6,15830999999567E-5	0,1329471522	0,1329709673	-2,38150999999631E-5	0,1329400072	0,1328406766	9,93306000000305E-5	0,1328156901	0,1327885092	2,71809000000345E-5	0,1329110446	0,1327647512	1,46293400000025E-4	0,1327162006	0,1326057619	1,10438700000048E-4	0,1327005781	0,1326249992	7,55789000000118E-5	0,1326139472	0,1325604384	5,35087999999628E-5	0,1323965896	0,1324237747	-2,71850999999934E-5	0,132378912	0,1324168426	-3,79306000000412E-5	0,1323787001	0,1323667609	1,19392000000051E-5		0,134475709540625	9,14943352941233E-5	4,9697182352947E-5		2,08985764705882E-5	7,05957588235351E-5		2,48425455044183E-4	1,29213149015779E-5	4,36484289615861E-5		0,13626778798125	0,134805504135714	0,13365177481	0,13267069333	-0,00146228384553571	9,81081479999979E-4	-2,40601182767863E-4	-1,48760546088437E-4	6,7675068415212E-5		0,13448615882886	0,13446526025239	2,50332606215728E-4	2,46518111952595E-4	2,48425359084162E-4	3,81449426313291E-6
5	463960	8967,399224	0,1375797868	0,137604244	-2,44571999999943E-5	0,1373338391	0,1373915805	-5,77414000000054E-5	0,1372493235	0,1371787581	7,05654000000555E-5	0,1370488998	0,1370304382	1,84616000000193E-5	0,1369340638	0,1369407698	-6,70599999999522E-6	0,1368581269	0,1367824683	7,56585999999726E-5	0,1367303543	0,1366053725	1,24981800000007E-4	0,1366090083	0,136565855	4,31532999999873E-5	0,1365484591	0,1365455306	2,92850000002676E-6	0,1365149631	0,1363157125	1,99250600000006E-4	0,1362597712	0,136214319	4,54521999999624E-5	0,1362437318	0,1361179527	1,25779100000029E-4	0,1373899616	0,1366666969	7,23264700000004E-4	0,1362034633	0,1359463514	2,57111899999968E-4	0,1361442429	0,135919015	2,25227899999986E-4	0,1358442177	0,1358112097	3,3008000000001E-5	0,135802979	0,1357050811	9,78978999999491E-5	0,1356761112	0,13551738	1,58731199999984E-4	0,1355081228	0,1354127588	9,53639999999867E-5	0,1353890117	0,1352918733	9,7138400000002E-5	0,1352859904	0,135122289	1,63701400000021E-4	0,1351243903	0,135029398	9,49922999999853E-5	0,1350181145	0,1349093335	1,08780999999974E-4	0,1348393256	0,1347638609	7,54646999999997E-5	0,1347269255	0,1345561802	1,70745299999997E-4	0,1345978067	0,1344514032	1,46403500000003E-4	0,1344456904	0,1343054814	1,40209000000002E-4	0,1342943988	0,1342423679	5,20309000000274E-5	0,134220763	0,1341428164	7,79465999999895E-5	0,134078435	0,133955323	1,23112000000009E-4	0,1339352505	0,1338193047	1,15945800000017E-4	0,1338159134	0,1335778791	2,38034300000023E-4	0,133657123	0,133549915	1,0720799999997E-4	0,1335836812	0,1335449934	3,86877999999646E-5	0,1336007575	0,1334564683	1,44289199999981E-4	0,1334440877	0,1333995479	4,45398000000485E-5	0,1339993296	0,1334471553	5,52174299999986E-4	0,1334088009	0,1334181253	-9,32440000001034E-6	0,1334613206	0,1333820697	7,92509000000219E-5	0,1333797037	0,1332991225	8,05811999999573E-5	0,1332854236	0,1332373822	4,80413999999763E-5	0,1332104147	0,1331428215	6,75932000000212E-5	0,1332092936	0,1330938416	1,15452000000016E-4	0,1331017204	0,1329892525	1,12467899999941E-4	0,133069732	0,133052469	1,72630000000173E-5	0,1328150125	0,1328456	-3,05874999999844E-5	0,1328368818	0,1328253256	1,15562000000402E-5	0,1327051113	0,1327235968	-1,84854999999984E-5		0,134884026327083	1,12741358823529E-4	5,74179470588259E-5		2,76617058823517E-5	8,50796529411776E-5		5,00882352520145E-4	1,71028688448575E-5	5,26036301523734E-5		0,13668906409375	0,135206282857143	0,134044002305	0,13309070978	-0,00148278123660714	9,53292525000038E-4	-2,64744355803551E-4	-1,63687952362086E-4	5,62145255850043E-5		0,134897857180025	0,134870195474142	5,0486868653955E-4	4,96895618703376E-4	5,00882152621463E-4	7,97306783617427E-6
6	463950	8967,606566	0,1381180728	0,1379889428	1,29129999999977E-4	0,1377800853	0,1377398382	4,02471000000015E-5	0,1376396625	0,1376152025	2,44599999999762E-5	0,1374716758	0,1374427793	2,88964999999863E-5	0,1373495251	0,1372837294	6,57957000000098E-5	0,1372473673	0,1371711032	7,62641000000563E-5	0,1371589083	0,137081701	7,72072999999929E-5	0,1370156581	0,1370366767	-2,10185999999779E-5	0,1369911713	0,1368429846	1,48186699999997E-4	0,1368431116	0,1367704715	7,26400999999932E-5	0,1367237902	0,1366715811	5,22091000000058E-5	0,1366868075	0,1365942216	9,25858999999973E-5	0,1378399813	0,1370927534	7,47227900000008E-4	0,1366881024	0,1363555993	3,3250310000002E-4	0,1365721578	0,136301269	2,70888800000008E-4	0,1363369064	0,136299664	3,72423999999982E-5	0,1361851785	0,1361195628	6,56156999999935E-5	0,1361193782	0,1360172538	1,02124399999959E-4	0,1359896155	0,1358886052	1,01010300000037E-4	0,1358593129	0,1356797101	1,79602800000012E-4	0,135642703	0,1355878321	5,48708999999759E-5	0,1355699285	0,1354485964	1,21332099999982E-4	0,1354157643	0,1353091505	1,06613799999988E-4	0,1353050461	0,1351811835	1,23862599999996E-4	0,1351739534	0,1349921638	1,81789599999954E-4	0,1350330538	0,1349219401	1,11113699999998E-4	0,1349064795	0,1348577308	4,87487000000175E-5	0,1347247235	0,134660485	6,42384999999801E-5	0,134672265	0,1345972313	7,5033699999949E-5	0,1345000209	0,1343737093	1,26311600000012E-4	0,13445422	0,1342923644	1,61855599999983E-4	0,1342472396	0,1339783545	2,68885100000005E-4	0,1341261666	0,1339743387	1,51827899999957E-4	0,1340082226	0,1340013672	6,8554000000054E-6	0,1339205973	0,1339145448	6,05249999996449E-6	0,1337876577	0,1337888659	-1,20819999999133E-6	0,1344674058	0,1339373888	5,30016999999994E-4	0,1338314212	0,1337758154	5,5605799999997E-5	0,1338346401	0,1336251099	2,0953020000003E-4	0,1338682566	0,1336925619	1,75694700000034E-4	0,1337906355	0,13359682	1,93815500000027E-4	0,133577063	0,1335032954	7,37675999999687E-5	0,1334961577	0,1335000042	-3,8464999999599E-6	0,133542442	0,1333612502	1,81191800000036E-4	0,1334378347	0,1333610207	7,68140000000361E-5	0,1333384016	0,1332266026	1,11799000000024E-4	0,1331926341	0,133198256	-5,6219000000024E-6	0,1331601556	0,1331263325	3,38230999999689E-5		0,135306453373958	1,00892970588222E-4	8,19104294117745E-5		9,49127058822376E-6	9,14016999999983E-5		7,62063438384905E-4	5,86832774275902E-6	5,65124686794655E-5		0,13710947736875	0,135643862864286	0,13448362559	0,13347379462	-0,00146561450446428	0,00100983097000001	-2,27891767232133E-4	-1,40902481660781E-4	7,31293555145503E-5		0,135311199009252	0,135301707738664	7,60420861446349E-4	7,63706108677173E-4	7,62063485061761E-4	-3,28524723082382E-6
7	463940	8967,745239	0,1384903546	0,1384342711	5,60834999999982E-5	0,1381352028	0,1382851414	-1,4993860000001E-4	0,138115383	0,1379902608	1,25122199999994E-4	0,1379768569	0,1378327786	1,44078300000017E-4	0,1378943145	0,1377697726	1,24541900000025E-4	0,1377454345	0,1375827736	1,62660900000083E-4	0,1376542867	0,1375349895	1,19297199999979E-4	0,1375246196	0,1374676112	5,70083999999749E-5	0,1373745148	0,1373374989	3,70158999999648E-5	0,1372477164	0,1372231298	2,4586600000015E-5	0,1372103077	0,1370365011	1,7380660000002E-4	0,1370584879	0,1369999416	5,85462999999897E-5	0,1382018491	0,1374694292	7,32419900000003E-4	0,1371354477	0,1367050542	4,30393500000015E-4	0,1370069207	0,1367464742	2,60446499999983E-4	0,1367610259	0,1366891498	7,1876099999979E-5	0,1365809861	0,1365883143	-7,32819999998968E-6	0,1364961033	0,1364313392	6,47641000000032E-5	0,1363170501	0,1362835241	3,35260000000337E-5	0,1361857395	0,1361814587	4,28080000000608E-6	0,1360844195	0,1360069421	7,74773999999978E-5	0,1359441724	0,1358689379	7,5234500000021E-5	0,1358485338	0,1357312883	1,17245500000002E-4	0,1357784021	0,1356439606	1,34441500000027E-4	0,1355423273	0,1354864172	5,59101000000006E-5	0,135396507	0,1353982521	-1,74510000003347E-6	0,1353511095	0,1352080205	1,43088999999985E-4	0,1352647514	0,1351344555	1,30295899999994E-4	0,1350729163	0,1349612317	1,11684599999939E-4	0,1350189946	0,1348407914	1,78203200000004E-4	0,1349661125	0,1347136595	2,52453000000014E-4	0,1347337504	0,1344585091	2,75241300000006E-4	0,1345089692	0,1344372537	7,17154999999581E-5	0,1344454832	0,1343922977	5,31855000000248E-5	0,1344261828	0,1343317784	9,44044000000532E-5	0,1343545742	0,1342529578	1,01616399999949E-4	0,134899931	0,1343327992	5,67131800000037E-4	0,1343600317	0,1342608106	9,92211000000187E-5	0,1342519041	0,1341750325	7,68716000000003E-5	0,1342687319	0,1341341054	1,34626500000012E-4	0,1340975904	0,1340761753	2,14151000000329E-5	0,1340406541	0,1339538573	8,67968000000108E-5	0,1340683038	0,1339045534	1,63750400000023E-4	0,1339478615	0,1338353382	1,12523300000028E-4	0,1338748171	0,1336740724	2,00744700000005E-4	0,1337887103	0,1337622169	2,64933999999939E-5	0,1336159427	0,1336468212	-3,08784999999701E-5	0,1336579216	0,133644544	1,33775999999752E-5		0,135745611479167	9,67409882352914E-5	9,28137235294263E-5		1,96363235293252E-6	9,47773558823589E-5		0,00103358911751252	1,2140880513501E-6	5,85995923032554E-5		0,13755455845	0,136057276542857	0,13493336313	0,133931857955	-0,00149728190714285	0,001001505175	-2,47888366071425E-4	-1,5326611565885E-4	7,74439488140401E-5		0,135746593295343	0,13574462966299	0,00102960715928676	0,00103757136203313	0,00103358926065994	-7,96420274637661E-6
8	463930	8967,952598	0,1389555418	0,1388797513	7,57905000000336E-5	0,138693264	0,1387678905	-7,46265000000357E-5	0,1385148543	0,1385225974	-7,74309999998501E-6	0,1383705561	0,1383491684	2,13876999999585E-5	0,1382642894	0,1381591637	1,05125700000042E-4	0,1382221916	0,138195366	2,68256000000022E-5	0,1380110029	0,1380378567	-2,6853800000004E-5	0,1380337926	0,1379434584	9,03341999999585E-5	0,1378452239	0,1378850701	-3,98461999999988E-5	0,1377417175	0,1377284855	1,32319999999742E-5	0,1377003289	0,1376515334	4,8795500000004E-5	0,137567763	0,1374810871	8,66758999999717E-5	0,1387569395	0,1379754778	7,81461700000013E-4	0,1375819245	0,1372434555	3,38468999999952E-4	0,1374477502	0,1372520164	1,95733800000014E-4	0,1372456408	0,137217664	2,79768000000236E-5	0,1371883659	0,1370582391	1,30126799999963E-4	0,1369966568	0,1369187386	7,79181999999989E-5	0,1368631332	0,1367865752	7,65580000000321E-5	0,1367777647	0,1366059261	1,71838600000002E-4	0,1365731345	0,1365344647	3,86698000000019E-5	0,1364146664	0,1364172715	-2,6051000000249E-6	0,1363231546	0,1361899236	1,33231000000011E-4	0,1361552754	0,1360870402	6,82351999999886E-5	0,1360384887	0,1359106783	1,27810400000039E-4	0,1360244153	0,1358481913	1,76223999999975E-4	0,1358147025	0,1357285659	8,61366000000363E-5	0,1356579477	0,1356038409	5,41068000000089E-5	0,1355708606	0,1355367765	3,40840999999703E-5	0,1354850274	0,1353119697	1,73057700000007E-4	0,1353150729	0,1352051085	1,09964399999968E-4	0,1352235793	0,1349380474	2,85531899999941E-4	0,1349684125	0,1349300127	3,8399800000033E-5	0,1349847544	0,1349081846	7,65697999999815E-5	0,1348639933	0,1347972253	6,67679999999948E-5	0,1348707155	0,1347485894	1,22126099999953E-4	0,1354120608	0,1348881629	5,23897900000042E-4	0,1347466328	0,1347401712	6,46160000003504E-6	0,1348061184	0,1347140569	9,20614999999902E-5	0,1347706503	0,1346009897	1,69660599999982E-4	0,1345667665	0,1345703833	-3,61679999999476E-6	0,1345441052	0,1344736629	7,04423000000287E-5	0,1344543532	0,1342912366	1,63116599999985E-4	0,1344601132	0,1343123515	1,47761699999971E-4	0,134372142	0,1342600743	1,12067699999996E-4	0,1341606359	0,1341234762	3,71597000000112E-5	0,1341803959	0,1341457983	3,45975999999915E-5	0,1341431439	0,1340914146	5,17292999999974E-5		0,136231741779167	9,13249176470585E-5	5,80570470588211E-5		1,66339352941187E-5	7,46909823529398E-5		0,00133415708673945	1,02845433654424E-5	4,61804517953069E-5		0,13803237261875	0,136545980392857	0,135411529745	0,13440785164	-0,00148639222589284	0,00100367810499999	-2,41357060446423E-4	-1,49227895313179E-4	6,43458837524063E-5		0,136240058746814	0,13622342481152	0,00133469645934673	0,0013336175666936	0,00133415701302016	1,07889265312877E-6
9	463920	8968,160627	0,1394882795	0,1393429751	1,45304400000018E-4	0,139237403	0,1391790671	5,83359000000394E-5	0,1390398109	0,1389567054	8,31054999999858E-5	0,138836958	0,1388394227	-2,46470000000998E-6	0,1387794321	0,1387460403	3,33918000000044E-5	0,1385888251	0,1385979154	-9,09030000001421E-6	0,1384844371	0,1385335141	-4,9076999999953E-5	0,1384123031	0,1385272107	-1,14907599999964E-4	0,1383048977	0,1383603947	-5,54970000000155E-5	0,1382678992	0,1381652277	1,02671500000012E-4	0,1381400627	0,1380475876	9,2475099999989E-5	0,1379357305	0,137959024	-2,32934999999657E-5	0,1392947426	0,1384027646	8,91978000000015E-4	0,1379791297	0,1376984304	2,80699299999965E-4	0,1380234113	0,1377065527	3,16858599999997E-4	0,137691336	0,1376354321	5,59038999999872E-5	0,1376458943	0,137593728	5,21663000000172E-5	0,1374994806	0,1374657114	3,37692000000334E-5	0,1373888634	0,1372183205	1,70542899999959E-4	0,1372866712	0,1371564124	1,30258799999977E-4	0,1370455321	0,1370176757	2,78564000000259E-5	0,1369265232	0,1367495632	1,76959999999976E-4	0,1367639653	0,1366965803	6,73850000000031E-5	0,1367153929	0,1365411021	1,74290800000004E-4	0,1364784434	0,1363918893	8,65541000000247E-5	0,1363335812	0,1362976545	3,59266999999663E-5	0,1362950925	0,1362055145	8,95780000000346E-5	0,136141019	0,135969373	1,7164599999997E-4	0,1360742569	0,1359646506	1,09606299999981E-4	0,1359207254	0,1357725027	1,48222700000006E-4	0,1358107296	0,1357573532	5,33763999999715E-5	0,1356758164	0,1354907819	1,85034499999959E-4	0,1354172397	0,1354584822	-4,12424999999828E-5	0,1354139293	0,1352975495	1,16379799999983E-4	0,135357235	0,1352379474	1,1928759999999E-4	0,1352717382	0,1352720748	-3,36600000011567E-7	0,1358064703	0,1353085844	4,97885899999995E-4	0,1352499958	0,1352137408	3,62550000000128E-5	0,1351808687	0,1350548901	1,25978599999965E-4	0,1351478575	0,1350641786	8,36789000000226E-5	0,1350495755	0,1350500197	-4,44199999977135E-7	0,134983561	0,1349411433	4,24176999999637E-5	0,1349357332	0,1348744488	6,12844000000001E-5	0,1348118705	0,1347773792	3,44913000000224E-5	0,1347931779	0,1346725224	1,20655500000039E-4	0,1347050338	0,1345973847	1,07649099999996E-4	0,1347316832	0,1345721282	1,59555000000033E-4	0,134545783	0,1345888749	-4,30918999999585E-5		0,136696633597917	9,13930470588193E-5	4,643314117648E-5		2,24799529411697E-5	6,89130941176497E-5		0,00162159358241132	1,38990591696187E-5	4,26080595101492E-5		0,13849491205	0,137033699592857	0,135871375155	0,134866490735	-0,0014612124571429	0,00100488441999999	-2,28164018571453E-4	-1,41070811082293E-4	7,99066056773818E-5		0,136707873574387	0,136685393621446	0,00162392703846177	0,00161925979441941	0,00162159341644059	4,66724404235672E-6
